,name,university,school,school_location,company,a_levels,run,key,score
366,David Evans,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,8bb112757ff7850515c85881369460a0b5b855e3fc06ef4eef71176efb3a1a0e,90
367,David Evans,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,8bb112757ff7850515c85881369460a0b5b855e3fc06ef4eef71176efb3a1a0e,90
368,David Evans,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,8bb112757ff7850515c85881369460a0b5b855e3fc06ef4eef71176efb3a1a0e,85
369,David Evans,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,56d7e84811a89abe368011b0acf4be15afd3a3afa1f9f1b9dceb8c48f07b448d,85
370,David Evans,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,56d7e84811a89abe368011b0acf4be15afd3a3afa1f9f1b9dceb8c48f07b448d,90
371,David Evans,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,56d7e84811a89abe368011b0acf4be15afd3a3afa1f9f1b9dceb8c48f07b448d,90
372,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,9707425f3627e265e1c071d2441541f25ba35658e3113a51c697ffad98d8f4d3,87
373,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,9707425f3627e265e1c071d2441541f25ba35658e3113a51c697ffad98d8f4d3,85
374,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,9707425f3627e265e1c071d2441541f25ba35658e3113a51c697ffad98d8f4d3,90
375,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,dc506ee34f10fd7b4c52371c822695b52752df0edf2487fdfe7b31b9a2ac647c,90
376,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,dc506ee34f10fd7b4c52371c822695b52752df0edf2487fdfe7b31b9a2ac647c,90
377,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,dc506ee34f10fd7b4c52371c822695b52752df0edf2487fdfe7b31b9a2ac647c,90
378,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,cbed421fb0fe11ef7981e93a957f75bb6e2dea5f537af7ccf03f447d961987fc,90
379,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,cbed421fb0fe11ef7981e93a957f75bb6e2dea5f537af7ccf03f447d961987fc,95
380,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,cbed421fb0fe11ef7981e93a957f75bb6e2dea5f537af7ccf03f447d961987fc,90
381,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,6f8dc3115fad47aec02f78dd4ebaa9f499354f7077e1f7cb0a4ade485bc9dea8,85
382,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,6f8dc3115fad47aec02f78dd4ebaa9f499354f7077e1f7cb0a4ade485bc9dea8,85
383,David Evans,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,6f8dc3115fad47aec02f78dd4ebaa9f499354f7077e1f7cb0a4ade485bc9dea8,95
384,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,25b6e4c8221ebb438f793f9f2c934cb699af58bd82a496873ff950b9e014e68e,90
385,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,25b6e4c8221ebb438f793f9f2c934cb699af58bd82a496873ff950b9e014e68e,85
386,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,25b6e4c8221ebb438f793f9f2c934cb699af58bd82a496873ff950b9e014e68e,85
387,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,d65ac7628b5806db2bd8d2696b4b4c6451e3f822fb8dda7ea71d419fe5bb5871,90
388,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,d65ac7628b5806db2bd8d2696b4b4c6451e3f822fb8dda7ea71d419fe5bb5871,90
389,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,d65ac7628b5806db2bd8d2696b4b4c6451e3f822fb8dda7ea71d419fe5bb5871,85
390,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,cbdb4e4114120126ec84356a621c3aab59fe284c01d1e9ccde040c634f13a85c,88
391,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,cbdb4e4114120126ec84356a621c3aab59fe284c01d1e9ccde040c634f13a85c,90
392,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,cbdb4e4114120126ec84356a621c3aab59fe284c01d1e9ccde040c634f13a85c,90
393,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,bccfeda15c9f2c7014a55264c3b132d723f88fefb548d0dab2095bbbc0ab674f,85
394,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,bccfeda15c9f2c7014a55264c3b132d723f88fefb548d0dab2095bbbc0ab674f,90
395,David Evans,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,bccfeda15c9f2c7014a55264c3b132d723f88fefb548d0dab2095bbbc0ab674f,90
396,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,54ebbed6edfdf85de63b2f88eeec53e528b061ddc529882da48e8b8923fbe6dc,90
397,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,54ebbed6edfdf85de63b2f88eeec53e528b061ddc529882da48e8b8923fbe6dc,87
398,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,54ebbed6edfdf85de63b2f88eeec53e528b061ddc529882da48e8b8923fbe6dc,90
399,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,50d4edd49b6215c86b78cb863fcb468256cb4bfc882536338a37d57a9a3ec07d,90
400,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,50d4edd49b6215c86b78cb863fcb468256cb4bfc882536338a37d57a9a3ec07d,85
401,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,50d4edd49b6215c86b78cb863fcb468256cb4bfc882536338a37d57a9a3ec07d,90
402,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,05788bbc87c9999760983b28c914c54693e36dd5870dbcf6abb372ae4c9a46e9,85
403,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,05788bbc87c9999760983b28c914c54693e36dd5870dbcf6abb372ae4c9a46e9,85
404,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,05788bbc87c9999760983b28c914c54693e36dd5870dbcf6abb372ae4c9a46e9,95
405,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,05f77402cc45fa594f1a177cd64e83cb203bb95a0c66d0eebe0e94fa59238942,90
406,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,05f77402cc45fa594f1a177cd64e83cb203bb95a0c66d0eebe0e94fa59238942,90
407,David Evans,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,05f77402cc45fa594f1a177cd64e83cb203bb95a0c66d0eebe0e94fa59238942,90
408,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,c00c0cc14a481c2596880db65ccc02f6cf783fed6287b49e32e992d0180c1e37,85
409,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,c00c0cc14a481c2596880db65ccc02f6cf783fed6287b49e32e992d0180c1e37,90
410,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,c00c0cc14a481c2596880db65ccc02f6cf783fed6287b49e32e992d0180c1e37,90
411,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,7b35b531bab53044ae04608f607913470836052cdc6ead39dfe931208ae55e53,85
412,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,7b35b531bab53044ae04608f607913470836052cdc6ead39dfe931208ae55e53,90
413,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,7b35b531bab53044ae04608f607913470836052cdc6ead39dfe931208ae55e53,90
414,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,50ce02aa468877d709d9ec74ec75d86354cd0e88a277556dc767bd006a8c2527,85
415,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,50ce02aa468877d709d9ec74ec75d86354cd0e88a277556dc767bd006a8c2527,90
416,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,50ce02aa468877d709d9ec74ec75d86354cd0e88a277556dc767bd006a8c2527,90
417,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,852b73964ef575e3ed6c51d78a37f6ad24749d3b261bcb68ea3cd27655633b7f,90
418,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,852b73964ef575e3ed6c51d78a37f6ad24749d3b261bcb68ea3cd27655633b7f,90
419,David Evans,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,852b73964ef575e3ed6c51d78a37f6ad24749d3b261bcb68ea3cd27655633b7f,85
420,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,4a22bc3307f0fdb9ee6721fb11cbbfaefc66649eb204c071af0ecaeb35cec1ae,90
421,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,4a22bc3307f0fdb9ee6721fb11cbbfaefc66649eb204c071af0ecaeb35cec1ae,90
422,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,4a22bc3307f0fdb9ee6721fb11cbbfaefc66649eb204c071af0ecaeb35cec1ae,90
423,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,3ca36957bca99f3c8700ee50364c1683fcadb088b6bc4eb021a39e84a4b042b4,85
424,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,3ca36957bca99f3c8700ee50364c1683fcadb088b6bc4eb021a39e84a4b042b4,85
425,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,3ca36957bca99f3c8700ee50364c1683fcadb088b6bc4eb021a39e84a4b042b4,90
426,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,65e66f2b84027ab72104d9bdfeeb395e55a4dd7d6e43680f84bc839e28e5551f,90
427,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,65e66f2b84027ab72104d9bdfeeb395e55a4dd7d6e43680f84bc839e28e5551f,85
428,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,65e66f2b84027ab72104d9bdfeeb395e55a4dd7d6e43680f84bc839e28e5551f,85
429,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,b04db6942d2dafe1e4fa943e78885fd7b0ebe7f8f086835e0a43df561fcd95c3,85
430,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,b04db6942d2dafe1e4fa943e78885fd7b0ebe7f8f086835e0a43df561fcd95c3,90
431,David Evans,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,b04db6942d2dafe1e4fa943e78885fd7b0ebe7f8f086835e0a43df561fcd95c3,90
432,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,78de020c5414c13229786b38dd328ed7f0510c926ecc4e216bdeddce6e3adafe,85
433,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,78de020c5414c13229786b38dd328ed7f0510c926ecc4e216bdeddce6e3adafe,85
434,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,78de020c5414c13229786b38dd328ed7f0510c926ecc4e216bdeddce6e3adafe,90
435,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,75e4b710b58f066a8c9add6e984433193393153c7001fd7dfa6971c0a7c57f84,90
436,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,75e4b710b58f066a8c9add6e984433193393153c7001fd7dfa6971c0a7c57f84,90
437,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,75e4b710b58f066a8c9add6e984433193393153c7001fd7dfa6971c0a7c57f84,85
438,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,c651bbfcfb425ecc0b2f2b47ef648fae70380894c4f7ac7a191df64e75aba006,85
439,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,c651bbfcfb425ecc0b2f2b47ef648fae70380894c4f7ac7a191df64e75aba006,85
440,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,c651bbfcfb425ecc0b2f2b47ef648fae70380894c4f7ac7a191df64e75aba006,90
441,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,4f7f80ae61aaf3d415e3e5a7a00c3ee53118e44ba06e8b5c10c8e0025fb3f203,90
442,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,4f7f80ae61aaf3d415e3e5a7a00c3ee53118e44ba06e8b5c10c8e0025fb3f203,90
443,David Evans,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,4f7f80ae61aaf3d415e3e5a7a00c3ee53118e44ba06e8b5c10c8e0025fb3f203,95
444,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,04bcd1faf0deff94d8cdb5f7b3f153a355c0cbfec9c4c8857b522d42fc04107a,90
445,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,04bcd1faf0deff94d8cdb5f7b3f153a355c0cbfec9c4c8857b522d42fc04107a,85
446,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,04bcd1faf0deff94d8cdb5f7b3f153a355c0cbfec9c4c8857b522d42fc04107a,87
447,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,a25dcf915f69b2740ac32a8028775a6f3618752b65da3af96e3762c27f90cbee,85
448,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,a25dcf915f69b2740ac32a8028775a6f3618752b65da3af96e3762c27f90cbee,85
449,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,a25dcf915f69b2740ac32a8028775a6f3618752b65da3af96e3762c27f90cbee,90
450,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,3daf6e56c61dea6daf80cded901de70b569d6f207ec6bdb08a280f7f48409fcb,90
451,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,3daf6e56c61dea6daf80cded901de70b569d6f207ec6bdb08a280f7f48409fcb,85
452,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,3daf6e56c61dea6daf80cded901de70b569d6f207ec6bdb08a280f7f48409fcb,95
453,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,ef90244530725a9c8a281f309f450db0baff1c6ff091a8602074f2bdfb7fa970,85
454,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,ef90244530725a9c8a281f309f450db0baff1c6ff091a8602074f2bdfb7fa970,85
455,David Evans,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,ef90244530725a9c8a281f309f450db0baff1c6ff091a8602074f2bdfb7fa970,90
456,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,bcf349affa0dcccaec1ca3b67567f395efb8b3597ba56bc34cd202f7e7245b38,90
457,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,bcf349affa0dcccaec1ca3b67567f395efb8b3597ba56bc34cd202f7e7245b38,90
458,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,bcf349affa0dcccaec1ca3b67567f395efb8b3597ba56bc34cd202f7e7245b38,90
459,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,da8413cdde9be98084905029ccb2e9dea8d3725692752e3e38dbfd8cf277742f,90
460,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,da8413cdde9be98084905029ccb2e9dea8d3725692752e3e38dbfd8cf277742f,90
461,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,da8413cdde9be98084905029ccb2e9dea8d3725692752e3e38dbfd8cf277742f,90
462,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,a64f9196fe17b8d2e4453998044a49e71ae1644dd9d28a86179a0c3f2f3fc6c6,90
463,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,a64f9196fe17b8d2e4453998044a49e71ae1644dd9d28a86179a0c3f2f3fc6c6,85
464,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,a64f9196fe17b8d2e4453998044a49e71ae1644dd9d28a86179a0c3f2f3fc6c6,85
465,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,01ffe5103662435a67d6efef542abbfebd504d84019494fe62e83586bb72a2fa,90
466,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,01ffe5103662435a67d6efef542abbfebd504d84019494fe62e83586bb72a2fa,90
467,David Evans,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,01ffe5103662435a67d6efef542abbfebd504d84019494fe62e83586bb72a2fa,95
